Time (sec),RPM,RPM Rate (RPM/sec),Air Temp (F),Coolant Temp (F),TPS (%),TPS Rate (%/sec),MAP (psi),Battery Volt (V),Fuel Open Time (ms),Fuel Duty Cycle (%),Fuel Angle (deg),Accel Compensation - Fuel (%),Starting Compensation - Fuel (%),Air Temp Compensation - Fuel (%),Coolant Temp Compensation - Fuel (%),U1: ÿÿÿÿÿÿÿÿ Compensation - Fuel (%),Ignition Angle (DBTDC),Coolant Temp Compensation - Ignition (deg),   Oil P,  Fuel P,  Comp P,Oil T (F),Res T (F),   EMPTY,  Comp S,Measured AFR #1,Target AFR,Lambda/AFR STF #1 (%),PWM Duty Cycle % #1,PWM Duty Cycle % #2,PWM Duty Cycle % #3,PWM Duty Cycle % #4,Accel Base Comp (%),
0.981,7745,5163,109.6,158.2,15.3,0,10.34,15.10,1.84,23.8,164.0,100.0,116.2,100.0,100.0,100.0,29.0,0.0,1.31,41.63,16.04,147.4,161.8,0.00,87208.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
0.990,7894,10000,111.4,158.2,15.3,0,10.27,15.90,1.83,24.1,166.5,100.0,116.2,100.0,100.0,100.0,29.0,0.0,1.30,39.07,16.09,147.4,161.8,0.00,88752.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.000,7908,1845,109.6,158.2,15.3,0,10.07,16.00,1.82,24.0,168.5,100.0,116.2,100.0,100.0,100.0,29.0,0.0,1.34,42.09,16.16,147.4,161.8,0.00,90904.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.011,8024,10000,109.6,158.2,15.3,3,10.04,15.70,1.78,23.7,170.6,100.0,116.2,100.0,100.0,100.0,29.0,0.0,1.32,43.40,16.31,147.4,161.8,0.00,91456.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.020,8131,10000,109.6,158.2,15.4,5,10.07,15.90,1.77,24.0,174.2,100.0,116.2,100.0,100.0,100.0,29.0,0.0,1.34,38.47,16.28,147.4,161.8,0.00,92592.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.030,8137,813,109.6,158.2,15.4,0,9.91,15.40,1.77,24.0,175.7,100.0,116.2,100.0,100.0,100.0,29.0,0.0,1.44,40.77,16.39,147.4,161.8,0.00,94936.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.041,8220,0,109.6,158.2,15.5,6,9.94,15.90,1.75,24.0,178.9,100.0,116.2,100.0,100.0,100.0,29.0,0.0,1.45,42.34,16.50,147.4,161.8,0.00,94936.0,7.38,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.050,8293,10000,109.6,158.2,15.5,0,9.97,15.50,1.75,24.2,180.6,100.0,116.2,100.0,100.0,100.0,29.0,0.0,1.48,39.20,16.55,147.4,161.8,0.00,96152.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.060,8392,2077,109.6,158.2,15.5,0,9.86,15.70,1.76,24.4,182.0,100.0,116.2,100.0,100.0,100.0,29.0,0.0,1.48,41.02,16.62,147.4,161.8,0.00,98032.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.070,8351,-5707,109.6,158.2,15.5,0,9.87,15.80,1.75,24.4,184.7,100.0,116.2,100.0,100.0,100.0,29.0,0.0,1.49,41.70,16.75,147.4,161.8,0.00,98032.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.080,8348,-417,109.6,158.2,15.5,0,9.98,15.60,1.75,24.3,185.5,100.0,116.2,100.0,100.0,100.0,29.0,0.0,1.61,38.45,16.79,147.4,161.8,0.00,99336.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.091,8500,10000,109.6,158.2,15.5,0,9.91,15.90,1.75,24.8,187.9,100.0,116.2,100.0,100.0,100.0,29.0,0.0,1.58,42.17,16.77,147.4,161.8,0.00,100000.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.100,8503,425,109.6,158.2,15.5,0,9.92,15.60,1.75,24.8,189.1,100.0,116.2,100.0,100.0,100.0,29.0,0.0,1.67,41.27,16.86,147.4,161.8,0.00,102040.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.110,8535,9282,109.6,158.2,15.5,0,9.96,15.90,1.75,25.0,190.5,100.0,116.2,100.0,100.0,100.0,29.0,0.0,1.69,40.65,17.03,147.4,161.8,0.00,101344.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.120,8545,1424,109.6,158.2,15.5,0,10.02,15.50,1.75,24.9,192.1,100.0,116.2,100.0,100.0,100.0,29.0,0.0,1.64,43.13,16.99,147.4,161.8,0.00,102736.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.130,8574,4144,109.6,158.2,15.5,0,9.94,15.90,1.76,25.2,192.9,100.0,116.2,100.0,100.0,100.0,29.0,0.0,1.73,38.42,17.08,147.4,161.8,0.00,104888.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.140,8677,3470,109.6,158.2,15.5,2,10.05,15.30,1.75,25.3,195.2,100.0,116.2,100.0,100.0,100.0,29.1,0.0,1.69,42.72,17.18,147.4,161.8,0.00,104888.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.150,8754,10000,111.4,158.2,15.5,-2,10.13,15.80,1.75,25.5,196.6,100.0,116.2,100.0,100.0,100.0,29.2,0.0,1.84,39.22,17.27,147.4,161.8,0.00,104888.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.160,8847,10000,109.6,158.2,15.5,2,10.03,15.20,1.76,26.0,199.4,100.0,116.2,100.0,100.0,100.0,29.3,0.0,1.84,42.67,17.25,147.4,161.8,0.00,107136.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.170,8868,3104,111.4,158.2,15.5,-2,10.04,15.80,1.75,25.9,200.8,100.0,116.2,100.0,100.0,100.0,29.3,0.0,1.98,41.09,17.37,147.4,161.8,0.00,107912.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.181,8971,3738,111.4,158.2,15.5,2,10.09,15.30,1.75,26.2,203.9,100.0,116.2,100.0,100.0,100.0,29.4,0.0,1.94,41.95,17.44,147.4,161.8,0.00,107912.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.190,9047,10000,111.4,158.2,15.5,-2,10.13,15.80,1.75,26.4,205.6,100.0,116.2,100.0,100.0,100.0,29.5,0.0,2.05,41.84,17.45,147.4,161.8,0.00,107912.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.200,9161,10000,111.4,158.2,15.6,10,10.07,15.50,1.74,26.6,208.9,100.0,116.2,100.0,100.0,100.0,29.5,0.0,1.96,41.75,17.45,147.4,161.8,0.00,109488.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.210,9179,2753,111.4,158.2,15.5,-2,10.00,15.70,1.74,26.6,210.4,100.0,116.1,100.0,100.0,100.0,29.5,0.0,2.11,41.17,17.57,147.4,161.8,0.00,111104.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.220,9259,617,111.4,158.2,15.6,2,10.10,15.70,1.74,26.9,213.6,100.0,116.0,100.0,100.0,100.0,29.5,0.0,2.11,40.95,17.68,147.4,161.8,0.00,111104.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.230,9282,8226,111.4,158.2,15.6,0,10.12,15.60,1.74,27.0,215.1,100.0,115.8,100.0,100.0,100.0,29.5,0.0,2.32,41.02,17.71,147.4,161.8,0.00,111104.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.240,9278,-618,111.4,158.2,15.6,0,10.15,15.70,1.73,26.8,216.7,100.0,115.7,100.0,100.0,100.0,29.5,0.0,2.26,42.45,17.67,147.4,161.8,0.00,112776.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.251,9320,1238,111.4,158.2,15.6,0,10.04,15.80,1.73,26.8,217.3,100.0,115.5,100.0,100.0,100.0,29.5,0.0,2.26,39.65,17.79,147.4,161.8,0.00,114496.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.260,9263,-8799,111.4,158.2,15.6,0,10.11,15.70,1.73,26.7,218.2,100.0,115.4,100.0,100.0,100.0,29.5,0.0,2.22,42.70,17.91,147.4,161.8,0.00,114496.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.271,9244,1848,111.4,158.2,15.5,-2,10.21,15.60,1.73,26.7,218.0,100.0,115.3,100.0,100.0,100.0,29.5,0.0,2.24,38.57,17.97,147.4,161.8,0.00,114496.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.280,9305,9460,111.4,158.2,15.5,-3,10.27,15.70,1.72,26.7,218.5,100.0,115.1,100.0,100.0,100.0,29.5,0.0,2.28,44.32,17.91,147.4,161.8,0.00,114496.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.291,9355,6081,111.4,158.2,15.5,-5,10.15,15.70,1.72,26.8,219.6,100.0,115.0,100.0,100.0,100.0,29.5,0.0,2.26,38.77,18.00,147.4,161.8,0.00,116272.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.300,9371,2498,111.4,158.2,15.5,0,10.16,15.60,1.72,26.9,220.2,100.0,114.8,100.0,100.0,100.0,29.5,0.0,2.38,42.84,18.13,147.4,161.8,0.00,117184.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.310,9437,1730,111.4,158.2,15.5,0,10.28,15.70,1.72,27.1,221.8,100.0,114.7,100.0,100.0,100.0,29.5,0.0,2.28,40.09,18.18,147.4,161.8,0.00,117184.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.320,9481,5684,111.4,158.2,15.5,0,10.23,15.70,1.70,26.8,222.7,100.0,114.6,100.0,100.0,100.0,29.5,0.0,2.41,41.02,18.21,147.4,161.8,0.00,117184.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.330,9513,5073,111.4,158.2,15.4,-8,10.15,15.40,1.70,27.0,224.3,100.0,114.4,100.0,100.0,100.0,29.5,0.0,2.35,42.88,18.25,147.4,161.8,0.00,118104.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.341,9598,9119,111.4,158.2,15.3,-6,10.10,15.70,1.70,27.2,226.1,100.0,114.3,100.0,100.0,100.0,29.5,0.0,2.43,38.42,18.32,147.4,161.8,0.00,119040.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.350,9594,-639,111.4,158.2,15.3,-3,10.14,15.70,1.70,27.2,226.9,100.0,114.1,100.0,100.0,100.0,29.5,0.0,2.50,43.22,18.41,147.4,161.8,0.00,120960.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.360,9607,0,111.4,158.2,15.2,-10,10.21,15.50,1.70,27.2,228.2,100.0,114.0,100.0,100.0,100.0,29.5,0.0,2.40,38.92,18.50,147.4,161.8,0.00,120000.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.370,9648,3209,111.4,158.2,15.1,-9,10.20,15.70,1.69,27.1,228.7,100.0,113.9,100.0,100.0,100.0,29.5,0.0,2.55,41.27,18.48,147.4,161.8,0.00,120960.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.383,9689,6621,111.4,158.2,14.9,-19,10.15,15.70,1.69,27.3,230.1,100.0,113.7,100.0,100.0,100.0,29.5,0.0,2.48,41.34,18.54,147.4,161.8,0.00,120960.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.391,9723,4051,111.4,158.2,14.8,-13,10.04,15.50,1.69,27.4,231.6,100.0,113.6,100.0,100.0,100.0,29.5,0.0,2.54,37.90,18.57,147.4,161.8,0.00,121944.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.400,9736,2109,111.4,158.2,14.6,-14,10.01,15.70,1.68,27.3,232.2,100.0,113.4,100.0,100.0,100.0,29.5,0.0,2.61,42.38,18.67,147.4,161.8,0.00,122944.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.410,9786,3425,111.4,158.2,14.5,-11,10.03,15.80,1.67,27.2,233.7,100.0,113.3,100.0,100.0,100.0,29.5,0.0,2.61,39.59,18.74,147.4,161.8,0.00,121944.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.420,9833,6386,111.4,158.2,14.4,-10,9.98,15.70,0.00,27.3,234.5,100.0,113.2,100.0,100.0,100.0,29.5,0.0,2.72,39.75,18.70,147.4,161.8,0.00,121944.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.430,9859,4272,111.4,158.2,14.3,-14,9.93,15.30,0.00,27.4,235.9,100.0,113.0,100.0,100.0,100.0,29.5,0.0,2.68,42.92,18.77,147.4,161.8,0.00,122944.0,7.38,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.440,9689,-10000,111.4,158.2,14.2,-13,9.89,15.20,0.00,27.0,235.3,100.0,112.9,100.0,100.0,100.0,29.5,0.0,2.62,39.20,18.79,147.4,161.8,0.00,121944.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.450,9594,-10000,111.4,158.2,13.9,-25,9.66,15.20,0.00,26.9,234.1,100.0,112.7,100.0,100.0,100.0,29.5,0.0,2.67,41.32,18.65,147.4,161.8,0.00,120960.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.461,9410,-10000,111.4,158.2,13.6,-30,9.55,15.30,1.66,26.3,232.4,100.0,112.6,100.0,100.0,100.0,29.5,0.0,2.57,42.13,18.57,147.4,161.8,0.00,120000.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.471,9217,-10000,111.4,158.2,13.3,-29,9.39,15.30,1.66,25.8,228.2,100.0,112.4,100.0,100.0,100.0,29.5,0.0,2.64,38.92,18.50,147.4,161.8,0.00,119040.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.3,
1.481,9127,-10000,111.4,158.2,12.9,-44,9.28,15.30,1.66,25.3,223.2,100.0,112.3,100.0,100.0,100.0,29.5,0.0,2.61,41.55,18.43,147.4,161.8,0.00,119040.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.490,9072,-4397,111.4,158.2,12.6,-32,9.07,15.50,1.65,25.0,221.0,100.0,112.2,100.0,100.0,100.0,29.5,0.0,2.64,38.20,18.45,147.4,161.8,0.00,123960.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.501,8974,-10000,111.4,158.2,12.1,-49,9.22,15.30,1.64,24.5,216.9,100.0,112.0,100.0,100.0,100.0,29.4,0.0,2.65,42.59,18.90,147.4,161.8,0.00,121944.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.510,8928,-8472,109.6,158.2,12.0,-8,9.46,15.30,1.64,24.4,214.7,100.0,111.9,100.0,100.0,100.0,29.4,0.0,2.73,39.25,18.80,147.4,161.8,0.00,120000.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.520,8996,10000,111.4,158.2,11.5,-44,9.36,15.70,1.65,24.7,212.4,100.0,111.7,100.0,100.0,100.0,29.4,0.0,2.61,41.84,18.68,147.4,161.8,0.00,122944.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.530,8910,-8492,111.4,158.2,11.4,-19,9.21,15.30,1.65,24.6,211.4,100.0,111.6,100.0,100.0,100.0,29.4,0.0,2.61,38.77,18.89,147.4,161.8,0.00,121944.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.544,9000,3723,111.4,158.2,11.4,9,9.19,15.60,1.64,24.4,209.9,100.0,111.5,100.0,100.0,100.0,29.4,0.0,2.73,43.05,18.84,147.4,161.8,0.00,122944.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.550,8949,9750,111.4,158.2,11.3,-19,9.12,15.60,1.63,24.5,210.0,100.0,111.3,100.0,100.0,100.0,29.5,0.0,2.83,38.84,18.85,147.4,161.8,0.00,121944.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.560,8939,-1489,111.4,158.2,10.9,-33,8.95,15.60,1.63,24.3,209.2,100.0,111.2,100.0,100.0,100.0,29.4,0.0,2.69,42.27,18.77,147.4,161.8,0.00,121944.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.570,9028,3136,111.4,158.2,11.0,3,8.80,15.70,1.62,24.2,209.0,100.0,111.0,100.0,100.0,100.0,29.4,0.0,2.70,37.97,18.81,147.4,161.8,0.00,121944.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.580,8978,-7482,111.4,158.2,10.8,-14,8.74,15.60,1.62,24.2,209.4,100.0,110.9,100.0,100.0,100.0,29.4,0.0,2.80,41.95,18.92,147.4,161.8,0.00,121944.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.590,8982,-2091,111.4,158.2,10.5,-27,8.63,15.60,1.61,24.1,209.3,100.0,110.8,100.0,100.0,100.0,29.4,0.0,2.75,37.57,18.74,147.4,161.8,0.00,120960.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.600,9036,8132,111.4,158.2,10.4,-11,8.50,15.50,1.61,24.2,209.7,100.0,110.6,100.0,100.0,100.0,29.5,0.0,2.68,42.13,18.73,147.4,161.8,0.00,121944.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.610,8886,-10000,109.6,158.2,10.6,17,8.35,15.20,1.61,24.0,209.4,100.0,111.2,100.0,100.0,100.0,29.4,0.0,2.79,37.34,18.85,147.4,160.0,0.00,120960.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.620,8914,4160,111.4,158.2,10.2,-38,8.23,15.70,1.62,24.1,208.3,100.0,110.3,100.0,100.0,100.0,29.4,0.0,2.61,41.07,18.63,147.4,161.8,0.00,120000.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.630,8889,10000,111.4,158.2,10.1,-17,8.09,15.70,1.61,24.1,208.5,100.0,110.2,100.0,100.0,100.0,29.4,0.0,2.64,37.80,18.70,147.4,161.8,0.00,120960.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.642,8823,-9705,109.6,158.2,10.2,17,8.03,15.10,1.60,23.5,207.2,100.0,110.8,100.0,100.0,100.0,29.3,0.0,2.70,41.77,18.60,147.4,160.0,0.00,118104.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.650,8854,4574,111.4,158.2,10.0,-25,7.83,15.70,1.61,23.8,206.8,100.0,109.9,100.0,100.0,100.0,29.3,0.0,2.74,37.92,18.48,147.4,161.8,0.00,119040.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.660,8833,-10000,111.4,158.2,9.8,-19,7.74,15.60,1.60,23.6,206.4,100.0,109.8,100.0,100.0,100.0,29.3,0.0,2.72,40.02,18.69,147.4,161.8,0.00,118104.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.670,8765,-9933,109.6,158.2,9.9,14,7.72,15.70,1.60,23.4,205.4,100.0,109.6,100.0,100.0,100.0,29.2,0.0,2.88,38.57,18.47,147.4,161.8,0.00,117184.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.680,8813,6169,111.4,158.2,9.9,-6,7.59,15.70,1.60,23.5,204.6,100.0,109.5,100.0,100.0,100.0,29.2,0.0,2.81,40.22,18.39,147.4,161.8,0.00,118104.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.690,8754,-8608,111.4,158.2,9.7,-21,7.46,15.60,1.59,23.2,203.9,100.0,109.3,100.0,100.0,100.0,29.2,0.0,2.73,38.17,18.52,147.4,161.8,0.00,117184.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.701,8687,-2895,111.4,158.2,9.7,8,7.51,15.70,1.59,23.0,202.3,100.0,109.2,100.0,100.0,100.0,29.1,0.0,2.64,39.05,18.32,147.4,161.8,0.00,117184.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.710,8697,1449,111.4,158.2,9.8,5,7.48,15.50,1.59,23.0,201.7,100.0,109.1,100.0,100.0,100.0,29.1,0.0,2.78,40.47,18.40,147.4,161.8,0.00,117184.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.720,8532,-10000,111.4,158.2,9.6,-16,7.33,15.80,1.59,22.8,200.7,100.0,108.9,100.0,100.0,100.0,29.0,0.0,2.60,37.25,18.36,147.4,161.8,0.00,116272.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.730,8551,2708,111.4,158.2,9.6,0,7.27,15.60,1.58,22.5,198.4,100.0,108.8,100.0,100.0,100.0,29.0,0.0,2.68,40.13,18.24,147.4,161.8,0.00,115384.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.740,8509,6591,109.6,158.2,9.9,24,7.29,15.60,1.58,22.6,198.0,100.0,109.3,100.0,100.0,100.0,29.0,0.0,2.89,36.52,18.27,145.6,160.0,0.00,115384.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.750,8439,-9846,111.4,158.2,9.6,-24,7.23,15.70,1.59,22.4,195.7,100.0,108.5,100.0,100.0,100.0,29.0,0.0,2.70,41.70,18.15,147.4,161.8,0.00,113632.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.760,8401,-5321,111.4,158.2,9.6,-5,7.10,15.80,1.58,22.1,194.5,100.0,108.4,100.0,100.0,100.0,29.0,0.0,2.62,36.47,18.05,147.4,161.8,0.00,115384.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.772,8299,-10000,109.6,158.2,9.8,19,7.15,15.80,1.58,21.9,192.0,100.0,108.2,100.0,100.0,100.0,29.0,0.0,2.65,39.52,18.23,147.4,161.8,0.00,113632.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.780,8223,-10000,111.4,158.2,9.6,-19,7.11,15.40,1.57,21.5,190.3,100.0,108.1,100.0,100.0,100.0,29.0,0.0,2.62,38.80,18.08,147.4,161.8,0.00,111936.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.790,8223,0,111.4,158.2,9.6,0,7.01,15.60,1.57,21.5,189.0,100.0,107.9,100.0,100.0,100.0,29.0,0.0,2.52,36.88,17.94,147.4,161.8,0.00,113632.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.801,8166,-10000,111.4,158.2,9.7,13,7.06,14.90,1.57,21.4,186.9,100.0,107.8,100.0,100.0,100.0,29.0,0.0,2.61,39.84,18.14,147.4,161.8,0.00,111936.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.810,8102,-8642,111.4,158.2,9.6,-8,7.11,15.60,1.63,22.0,185.4,100.0,107.7,100.0,100.0,100.0,29.0,0.0,2.75,36.42,17.92,147.4,161.8,0.00,110288.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.820,8096,-809,111.4,158.2,9.6,-5,6.92,15.80,1.57,21.2,184.2,100.0,107.5,100.0,100.0,100.0,29.0,0.0,2.59,37.57,17.76,147.4,161.8,0.00,111936.0,7.38,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.830,8044,-10000,111.4,158.2,9.6,0,6.99,15.80,1.56,20.9,182.5,100.0,107.4,100.0,100.0,100.0,29.0,0.0,2.57,40.05,17.98,147.4,161.8,0.00,110288.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.840,7978,-8776,111.4,158.2,9.7,8,7.07,15.30,1.56,20.7,181.3,100.0,107.2,100.0,100.0,100.0,29.0,0.0,2.65,36.09,17.81,147.4,161.8,0.00,109488.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.850,8027,0,111.4,158.2,9.5,-17,6.92,15.70,1.56,20.7,180.4,100.0,107.1,100.0,100.0,100.0,29.0,0.0,2.43,38.92,17.74,147.4,161.8,0.00,110288.0,7.38,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.860,7964,-8362,111.4,158.2,9.4,-13,6.95,16.20,1.55,20.6,179.3,100.0,107.0,100.0,100.0,100.0,29.0,0.0,2.42,39.27,17.84,147.4,161.8,0.00,108688.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.870,7936,-3703,109.6,158.2,9.6,22,7.09,15.70,1.55,20.5,178.6,100.0,106.8,100.0,100.0,100.0,29.0,0.0,2.61,36.38,17.82,147.4,161.8,0.00,109488.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.880,7853,-10000,111.4,158.2,9.4,-14,7.02,15.50,1.54,20.2,177.7,100.0,106.7,100.0,100.0,100.0,29.0,0.0,2.50,38.95,17.72,147.4,161.8,0.00,108688.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.891,7836,4963,111.4,158.2,9.4,-8,7.03,15.70,1.54,20.1,176.3,100.0,106.5,100.0,100.0,100.0,29.0,0.0,2.44,40.09,17.69,147.4,161.8,0.00,107912.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.900,7914,10000,111.4,158.2,9.4,8,7.05,15.40,1.54,20.3,176.2,100.0,106.4,100.0,100.0,100.0,29.0,0.0,2.57,37.15,17.61,147.4,161.8,0.00,107912.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.910,7853,-7984,111.4,158.2,9.3,-14,6.95,16.00,1.54,20.2,175.8,100.0,106.2,100.0,100.0,100.0,29.0,0.0,2.54,38.22,17.63,147.4,161.8,0.00,107136.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.926,7864,4325,111.4,158.2,9.2,-10,6.95,15.90,1.53,20.1,175.3,100.0,106.1,100.0,100.0,100.0,29.0,0.0,2.39,40.17,17.61,147.4,161.8,0.00,107136.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.932,7936,9523,111.4,158.2,9.2,5,6.95,15.60,1.53,20.2,175.5,100.0,106.0,100.0,100.0,100.0,29.0,0.0,2.44,36.00,17.48,147.4,161.8,0.00,106376.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.940,7861,-9827,109.6,158.2,9.3,5,6.93,15.80,1.53,20.0,175.3,100.0,106.5,100.0,100.0,100.0,29.0,0.0,2.59,37.07,17.54,147.4,160.0,0.00,105632.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.950,7850,-5344,111.4,158.2,9.0,-29,6.94,15.30,1.53,19.9,175.0,100.0,105.7,100.0,100.0,100.0,29.0,0.0,2.42,40.02,17.49,147.4,161.8,0.00,104160.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.960,7903,6981,111.4,158.2,9.0,-3,6.89,16.00,1.53,20.2,175.0,100.0,105.5,100.0,100.0,100.0,29.0,0.0,2.40,37.65,17.42,147.4,161.8,0.00,105632.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
1.970,7872,-4067,109.6,158.2,9.1,13,6.86,15.90,1.52,19.9,174.9,100.0,106.0,100.0,100.0,100.0,29.0,0.0,2.57,37.02,17.51,147.4,160.0,0.00,105632.0,7.36,14.26,100.0,25.0,0.0,47.5,30.0,100.0,
